Customer Age,Date of Purchase,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Purchase_Year,Purchase_Month,Purchase_Day,Response_Delay_Hours,Resolution_Delay_Hours,Age_Group,Customer Gender_1,Customer Gender_2,Product Purchased_1,Product Purchased_2,Product Purchased_3,Product Purchased_4,Product Purchased_5,Product Purchased_6,Product Purchased_7,Product Purchased_8,Product Purchased_9,Product Purchased_10,Product Purchased_11,Product Purchased_12,Product Purchased_13,Product Purchased_14,Product Purchased_15,Product Purchased_16,Product Purchased_17,Product Purchased_18,Product Purchased_19,Product Purchased_20,Product Purchased_21,Product Purchased_22,Product Purchased_23,Product Purchased_24,Product Purchased_25,Product Purchased_26,Product Purchased_27,Product Purchased_28,Product Purchased_29,Product Purchased_30,Product Purchased_31,Product Purchased_32,Product Purchased_33,Product Purchased_34,Product Purchased_35,Product Purchased_36,Product Purchased_37,Product Purchased_38,Product Purchased_39,Product Purchased_40,Product Purchased_41
1.2404665969506967,2021-10-13,2,0,2044,0,0,2023-06-01 19:46:59,2023-06-01 15:58:59,4.0,2021,10,13,-1.3560733675912322,-1.1604280940325287,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.782806958984078,2020-09-07,2,2,0,1,0,2023-06-01 21:05:01,2023-06-01 17:14:42,3.0,2020,9,7,0.5425666526457478,-1.1644975245952638,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6362511274109066,2021-09-23,2,1,0,1,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,9,23,-1.2650258737199875,0.9147765576102964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3286521617919961,2021-03-08,3,0,2699,2,0,2023-06-01 00:46:04,2023-06-01 20:29:04,5.0,2021,3,8,-0.32305120671525345,1.3181186069829696,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.047831592882397,2021-05-31,3,2,0,1,0,2023-06-01 05:08:05,2023-06-01 17:14:42,3.0,2021,5,31,-0.7198561691436642,0.5164407861241533,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.4366064417935334,2020-02-04,1,2,0,0,3,2023-05-31 23:57:07,2023-06-01 17:14:42,3.0,2020,2,4,1.5609689747657651,1.062681328854453,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6520470624221869,2020-02-11,1,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,2,11,1.5281069257579707,0.9147765576102964,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.2404665969506967,2021-08-06,4,2,0,2,3,2023-06-01 09:06:09,2023-06-01 17:14:42,3.0,2021,8,6,-1.0362597716371953,0.09825556196510092,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.6362511274109066,2021-05-25,2,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,5,25,-0.6921969436575593,0.9147765576102964,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5901719549157782,2021-07-05,2,2,0,3,3,2023-06-01 19:02:12,2023-06-01 17:14:42,3.0,2021,7,5,-0.8828082577423354,-0.9487591518125659,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4401112825680702,2020-05-02,0,2,0,2,3,2023-06-01 20:02:13,2023-06-01 17:14:42,3.0,2020,5,2,1.1483279860496678,-1.0541837522183868,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.5054912308490156,2020-10-12,1,1,0,1,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,10,12,0.3729808188552216,0.9147765576102964,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9170716963205059,2020-06-10,4,0,2177,0,2,2023-05-31 23:17:17,2023-06-01 06:03:17,5.0,2020,6,10,0.95960434887314,-0.04675083787106449,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.501986390074479,2020-12-26,1,0,831,3,2,2023-06-01 00:54:17,2023-06-01 18:23:17,1.0,2020,12,26,0.01783269028456239,1.0827357168794427,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.4401112825680702,2021-01-28,0,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,1,28,-0.13830450715091328,0.9147765576102964,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.04432675210786,2021-12-20,4,0,361,3,3,2023-06-01 06:42:21,2023-06-01 07:16:21,3.0,2021,12,20,-1.6805733073555673,-0.7002018462181696,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5247920066348326,2021-12-07,0,2,0,3,0,2023-06-01 19:36:21,2023-06-01 17:14:42,3.0,2021,12,7,-1.6164851119777153,-1.0087466570143229,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3905272692984048,2021-12-09,3,0,1067,0,3,2023-06-01 02:01:23,2023-06-01 18:25:23,5.0,2021,12,9,-1.6294216520689566,0.9685574492919107,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1132115411633425,2021-04-09,3,2,0,2,0,2023-06-01 20:50:24,2023-06-01 17:14:42,3.0,2021,4,9,-0.47058380613275175,-1.1388220526275032,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.309351386006179,2020-10-13,1,0,1875,1,0,2023-06-01 07:56:25,2023-06-01 00:14:25,1.0,2020,10,13,0.36954562057111845,-1.571469857347643,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3712264935125877,2020-03-14,3,2,0,3,1,2023-06-01 15:51:28,2023-06-01 17:14:42,3.0,2020,3,14,1.37947566999705,-0.6137191276403315,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3286521617919961,2020-09-02,2,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,2,0.5623457544130493,0.9147765576102964,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6362511274109066,2021-09-10,4,0,1529,0,2,2023-06-01 18:45:30,2023-05-31 21:53:30,3.0,2021,9,10,-1.2000494274826663,-2.9591749557191838,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7209318514776692,2021-10-22,2,2,0,3,3,2023-05-31 22:19:32,2023-06-01 17:14:42,3.0,2021,10,22,-1.402913080284173,1.2340951126300936,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6362511274109066,2021-02-07,2,2,0,2,2,2023-06-01 09:11:33,2023-06-01 17:14:42,3.0,2021,2,7,-0.184099808664262,0.08876998281167522,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.5901719549157782,2021-06-09,0,0,2266,0,0,2023-06-01 20:25:34,2023-06-01 14:43:34,3.0,2021,6,9,-0.7594469745696604,-1.3606792094937383,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4401112825680702,2020-10-10,2,2,0,3,2,2023-06-01 18:41:35,2023-06-01 17:14:42,3.0,2020,10,10,0.3858690314368682,-0.9125441474521103,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.6520470624221869,2020-01-16,4,1,0,2,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,1,16,1.651194133870559,0.9147765576102964,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.6555519031967237,2021-09-25,3,0,1630,0,1,2023-06-01 05:58:39,2023-06-01 03:19:39,2.0,2021,9,25,-1.273582363400749,-1.0392234715165332,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3712264935125877,2021-02-01,2,1,0,2,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,1,-0.15724100070669605,0.9147765576102964,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3905272692984048,2020-10-15,3,0,167,1,2,2023-06-01 03:43:43,2023-06-01 09:24:43,1.0,2020,10,15,0.3592466008901802,-0.16092910545859626,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.1132115411633425,2020-07-29,4,0,1202,3,3,2023-06-01 07:16:45,2023-06-01 05:59:45,1.0,2020,7,29,0.7292085905654158,-0.8951831954830317,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7863117997586148,2021-02-15,1,1,0,1,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,2,15,-0.22351872815193574,0.9147765576102964,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0017524203872683886,2020-09-27,4,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,27,0.44399266968940704,0.9147765576102964,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.4366064417935334,2020-12-22,3,1,0,3,0,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,12,22,0.03685805824007738,0.9147765576102964,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.3058465452316423,2020-11-20,3,0,1403,3,0,2023-06-01 16:21:49,2023-06-01 10:31:49,3.0,2020,11,20,0.19131047759727435,-1.3747319193506653,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6520470624221869,2021-10-10,3,0,1440,1,3,2023-06-01 01:54:49,2023-06-01 20:59:49,3.0,2021,10,10,-1.3453958372115582,1.2513682351625661,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4594120583538871,2021-08-16,1,0,712,2,0,2023-06-01 00:39:50,2023-06-01 10:25:50,4.0,2021,8,16,-1.085265564952958,0.26943513390979296,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.5673663383554244,2021-10-14,4,2,0,2,0,2023-06-01 07:25:51,2023-06-01 17:14:42,3.0,2021,10,14,-1.3632440303188311,0.2744414117963233,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3905272692984048,2021-11-19,1,2,0,0,0,2023-06-01 11:14:53,2023-06-01 17:14:42,3.0,2021,11,19,-1.5329195056124167,-0.1278759608159492,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.63274628663637,2021-12-22,4,2,0,3,3,2023-06-01 10:33:53,2023-06-01 17:14:42,3.0,2021,12,22,-1.6892803684607827,-0.05585582279919845,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.19438742445556823,2020-07-28,3,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,7,28,0.7327741964150943,0.9147765576102964,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1132115411633425,2020-07-31,4,0,632,3,2,2023-06-01 11:56:57,2023-06-01 04:45:57,5.0,2020,7,31,0.7206615252969564,-1.517015606652051,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2632722135110505,2021-09-05,2,0,1972,3,0,2023-06-01 19:50:58,2023-06-01 00:38:58,3.0,2021,9,5,-1.1761635832616437,-2.783516082507596,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2632722135110505,2020-11-16,1,0,676,3,0,2023-06-01 00:18:00,2023-06-01 11:55:00,1.0,2020,11,16,0.2070783412750552,0.4644164831746549,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.197892265230105,2021-11-21,2,2,0,0,3,2023-06-01 01:32:02,2023-06-01 17:14:42,3.0,2021,11,21,-1.5443039217078407,0.8959517816977878,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3058465452316423,2020-12-12,0,0,769,1,1,2023-05-31 23:37:04,2023-06-01 12:41:04,4.0,2020,12,12,0.08385656132168891,0.6172397028687359,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8481869072650235,2020-04-24,0,2,0,1,2,2023-06-01 07:07:05,2023-06-01 17:14:42,3.0,2020,4,24,1.18365265590923,0.30740672700236427,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1097067003888057,2021-08-02,4,1,0,3,2,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,8,2,-1.0188514574948115,0.9147765576102964,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.782806958984078,2021-11-11,4,2,0,3,2,2023-05-31 22:38:07,2023-06-01 17:14:42,3.0,2021,11,11,-1.497534453762408,1.2014518386916069,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3251473210174593,2021-08-08,0,0,820,1,1,2023-06-01 05:06:08,2023-06-01 10:17:08,5.0,2021,8,8,-1.0465170937730062,-0.21362676742207248,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6520470624221869,2021-06-27,1,2,0,2,2,2023-06-01 21:04:10,2023-06-01 17:14:42,3.0,2021,6,27,-0.8445342947631735,-1.1630044241729653,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.4559072175793503,2021-02-06,4,2,0,0,0,2023-05-31 23:00:12,2023-06-01 17:14:42,3.0,2021,2,6,-0.18137555078492262,1.162660504190715,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1290074761746227,2020-02-13,3,0,114,1,0,2023-06-01 11:57:12,2023-05-31 22:51:12,1.0,2020,2,13,1.5207291999252,-2.1406046065531865,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1132115411633425,2021-05-15,1,2,0,3,0,2023-05-31 23:49:14,2023-06-01 17:14:42,3.0,2021,5,15,-0.6451584416167591,1.0765291033592996,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4594120583538871,2020-09-26,3,1,0,3,3,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2020,9,26,0.4487267930783527,0.9147765576102964,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.6555519031967237,2021-02-16,0,0,749,2,0,2023-06-01 04:35:16,2023-06-01 03:17:16,4.0,2021,2,16,-0.22761522429693246,-0.8969397842151475,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5247920066348326,2020-11-09,1,0,828,0,3,2023-06-01 21:31:17,2023-06-01 02:24:17,3.0,2020,11,9,0.24440323305954217,-2.774733138847017,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8516917480395603,2021-04-16,0,1,0,0,1,2023-06-01 01:21:19,2023-06-01 17:14:42,3.0,2021,4,16,-0.5075661314886774,0.9147765576102964,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.4594120583538871,2021-01-06,2,0,2181,0,0,2023-06-01 14:43:20,2023-06-01 02:30:20,1.0,2021,1,6,-0.031517094080225155,-2.047505403751045,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
